id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
china01,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/xinhua/china01.krn,xinhua/china01.krn,kern,86299195eed584169250adef8c8d0fe0
china02,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/xinhua/china02.krn,xinhua/china02.krn,kern,3c378bf2311569913cbdccfb70a0bfc0
china03,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/xinhua/china03.krn,xinhua/china03.krn,kern,3eecb620fa8ed8570b3c07a876e77fb3
china04,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/xinhua/china04.krn,xinhua/china04.krn,kern,2e72b40c8c5ce8adda3215fed3a932bb
china05,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/xinhua/china05.krn,xinhua/china05.krn,kern,31effef9c5842b2bc4aa5edf94a4c90f
china06,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/xinhua/china06.krn,xinhua/china06.krn,kern,ad1c829cb2b64735f245c472630c7fd5
china07,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/xinhua/china07.krn,xinhua/china07.krn,kern,f74191eabd8cc1fd94d3ff0a5b054f77
china08,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/xinhua/china08.krn,xinhua/china08.krn,kern,53473aa3408f26e88769b4e2f4677ed7
china09,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/xinhua/china09.krn,xinhua/china09.krn,kern,5578dbfe98c60cdc4277022620fa178f
china10,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/xinhua/china10.krn,xinhua/china10.krn,kern,41eec47ef531d210297b22e57c0a36fb
han0001,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0001.krn,han/han0001.krn,kern,6ced51dfa3105b16a6fb07ef5dbcbeaf
han0002,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0002.krn,han/han0002.krn,kern,6d7ea34140464648dcd4c952dbc6873a
han0003,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0003.krn,han/han0003.krn,kern,6700cd2f11ffb14a292a31e5aee5aacd
han0004,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0004.krn,han/han0004.krn,kern,44a391e6aec58af33dd183af5e761885
han0005,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0005.krn,han/han0005.krn,kern,b8fd53b659333c0e6b659eecfe6f40e2
han0006,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0006.krn,han/han0006.krn,kern,a36aef39fc5a2c1e018230c4f03d151c
han0007,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0007.krn,han/han0007.krn,kern,576249bee8362649b7aed10c69407e5b
han0008,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0008.krn,han/han0008.krn,kern,1fbf46d969c82ff2357691b2f8af9e82
han0009,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0009.krn,han/han0009.krn,kern,5d5fa0029f2fef29962d533222978855
han0010,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0010.krn,han/han0010.krn,kern,e293b761b864ce80a226fe620427db49
han0011,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0011.krn,han/han0011.krn,kern,dd8437537d533f6fb86559a7f86d4e1e
han0012,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0012.krn,han/han0012.krn,kern,8393fa04e0f85269a97b8a9e9fd71678
han0013,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0013.krn,han/han0013.krn,kern,9b12a7fc6a5031dc988ae048634165dc
han0014,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0014.krn,han/han0014.krn,kern,d1c1568ab5baa63b405b4196ee68e1e7
han0015,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0015.krn,han/han0015.krn,kern,0ecae1876430552f10f5ce2f6b157c70
han0016,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0016.krn,han/han0016.krn,kern,d8e6d27f5cca34a7340bb1adbe782bfb
han0017,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0017.krn,han/han0017.krn,kern,57947e611a69fa1803b8f8689f861ec9
han0018,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0018.krn,han/han0018.krn,kern,b82b0a136d9dae351b9ea7a015add745
han0019,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0019.krn,han/han0019.krn,kern,7f101fe5caf4025abd4e7e346f7654f9
han0020,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0020.krn,han/han0020.krn,kern,1a2620f8543832bf1ff783bc4e954e41
han0021,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0021.krn,han/han0021.krn,kern,bb509ecd92538a014c5dd277acb64764
han0022,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0022.krn,han/han0022.krn,kern,c72e0ab05a362c04acc54dc52b260c4c
han0023,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0023.krn,han/han0023.krn,kern,5e1baa19a86f4b1433069282ccec69fe
han0024,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0024.krn,han/han0024.krn,kern,3a5e5f3162a4a16a70170fce21a42f4a
han0025,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0025.krn,han/han0025.krn,kern,3e0389f5b1316db3c847b45dd76d7a9c
han0026,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0026.krn,han/han0026.krn,kern,a39f41de93a7ba59e62b2bb99c0f51f0
han0027,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0027.krn,han/han0027.krn,kern,a7103b4adec729ac234626944e286254
han0028,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0028.krn,han/han0028.krn,kern,39d96243fe76e64f94ef1769864d69fa
han0029,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0029.krn,han/han0029.krn,kern,fe8a28e66b37bf6b08b9f4831f36f69e
han0030,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0030.krn,han/han0030.krn,kern,c7ddb04adbd61c1e8c9b775a7b0d36ac
han0031,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0031.krn,han/han0031.krn,kern,2f068389b7b23124f19ac30636b7a518
han0032,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0032.krn,han/han0032.krn,kern,522d91c643153ee2ab9293cddcbd9f9d
han0033,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0033.krn,han/han0033.krn,kern,b5b4044208e47a11ab380d27fa8ba597
han0034,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0034.krn,han/han0034.krn,kern,ce177ee279d7681c5403857a98db00c8
han0035,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0035.krn,han/han0035.krn,kern,fa472fdca1c66ecedb63893a5d7afd83
han0036,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0036.krn,han/han0036.krn,kern,ac4e5a7f9366a4201085be60607aff0e
han0037,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0037.krn,han/han0037.krn,kern,edb3699f05dbb5fcd10653957c199787
han0038,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0038.krn,han/han0038.krn,kern,b466f47886d6af3d117e3f55c41469ca
han0039,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0039.krn,han/han0039.krn,kern,b5bbb2288a8a8d63626bf87d6c2b6d76
han0040,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0040.krn,han/han0040.krn,kern,09f57211df2f745bf23eeb03ca276b79
han0041,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0041.krn,han/han0041.krn,kern,8f2414b54330e55c96e39fa25cf60809
han0042,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0042.krn,han/han0042.krn,kern,419236138209a3201f59dfd04dea6509
han0043,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0043.krn,han/han0043.krn,kern,3fdf429a251fc409350600ed2a6bcc93
han0044,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0044.krn,han/han0044.krn,kern,3a947ed8ef1cc0b115c98ff59e2f1a2c
han0045,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0045.krn,han/han0045.krn,kern,58a78f8b079dc6378417e32405f96ba0
han0046,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0046.krn,han/han0046.krn,kern,2d5506c93345157fd7af10c07d6360b0
han0047,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0047.krn,han/han0047.krn,kern,e68379660c192e54223d4da906b1c487
han0048,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0048.krn,han/han0048.krn,kern,1ed91b27728725c89d63a7049fc8f7a9
han0049,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0049.krn,han/han0049.krn,kern,3b3660834d52412801d42d5f87b675b1
han0050,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0050.krn,han/han0050.krn,kern,93fd70859acfeeb7bd6b465f999f26f4
han0051,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0051.krn,han/han0051.krn,kern,33d04aab0af2f738522862a63eba68b2
han0052,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0052.krn,han/han0052.krn,kern,d01b55152f29da0235afb36d06593b7c
han0053,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0053.krn,han/han0053.krn,kern,be915dc25d2b9763b8b8020e8a322a51
han0054,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0054.krn,han/han0054.krn,kern,4b9f0fcc0bf8e04877705767763c5906
han0055,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0055.krn,han/han0055.krn,kern,b0e9a4a723982c8380b471488d8a063f
han0056,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0056.krn,han/han0056.krn,kern,808c2caf864c264800f8f24d63424b32
han0057,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0057.krn,han/han0057.krn,kern,4ce7fad6af0108c41db815f8b2646727
han0058,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0058.krn,han/han0058.krn,kern,bb7c72fce148cb3c020471647596f443
han0059,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0059.krn,han/han0059.krn,kern,5286be237f94867aa592df604d9c2266
han0060,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0060.krn,han/han0060.krn,kern,d808eedb755813b08a337d94d8f349db
han0061,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0061.krn,han/han0061.krn,kern,8df2c3845c20d3e937ecf24a3cc6666c
han0062,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0062.krn,han/han0062.krn,kern,3d5989898c8b58818a755193109209a5
han0063,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0063.krn,han/han0063.krn,kern,726b71b46ab7f780b2a58cdfb94ee717
han0064,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0064.krn,han/han0064.krn,kern,ff5b05f8eeee0016d7712eac6c2f21cb
han0065,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0065.krn,han/han0065.krn,kern,7d0a0b77cd78ff64a50e611ce8eb5449
han0066,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0066.krn,han/han0066.krn,kern,451bc91b10f7fbdf0944dc63e329668a
han0067,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0067.krn,han/han0067.krn,kern,8b058862b865222e4cffa7d57a5d20bf
han0068,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0068.krn,han/han0068.krn,kern,9130171fada8b61f671f858934d038b7
han0069,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0069.krn,han/han0069.krn,kern,21a128193a9db7b8709e9ef4c7dc3757
han0070,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0070.krn,han/han0070.krn,kern,13bcd37b269ec9e70de8a59cf793402a
han0071,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0071.krn,han/han0071.krn,kern,bf5b64cb22c0113af6a2d75777e99500
han0072,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0072.krn,han/han0072.krn,kern,7c042fe297342cc22c3f70d731e2b539
han0073,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0073.krn,han/han0073.krn,kern,2e968e02a8a168ae3c2a09f1a7c628e0
han0074,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0074.krn,han/han0074.krn,kern,a76c3411df4046c07131f1c1ab5af67c
han0075,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0075.krn,han/han0075.krn,kern,2d200c903b6f63534b297287af09d9c4
han0076,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0076.krn,han/han0076.krn,kern,18e8179ed1d5ba4e6da897205c60c07f
han0077,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0077.krn,han/han0077.krn,kern,73f8a58dda786596b8330d4624906663
han0078,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0078.krn,han/han0078.krn,kern,13a754bf959978fce5e961124f296731
han0079,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0079.krn,han/han0079.krn,kern,50b257ca8706d5c9e6b8c7ba5d281f69
han0080,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0080.krn,han/han0080.krn,kern,7845e7dc689c89f1a652b837d635b1a0
han0081,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0081.krn,han/han0081.krn,kern,8e42ffae58ae492bd949d4e61a6ed98d
han0082,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0082.krn,han/han0082.krn,kern,883895f11cf01ad9d215aa911bae34b3
han0083,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0083.krn,han/han0083.krn,kern,5a4c75794638ce4be557cc75efc67589
han0084,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0084.krn,han/han0084.krn,kern,a0b0aa84b72eb127ec3de0f819aa7dd7
han0085,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0085.krn,han/han0085.krn,kern,538b75e451c5eb19aa31d2b172459cdd
han0086,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0086.krn,han/han0086.krn,kern,617b39c968f347fe56c914943820a1ac
han0087,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0087.krn,han/han0087.krn,kern,e6a6eed30b5094b9de836091cc31bc07
han0088,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0088.krn,han/han0088.krn,kern,500645df744b5992601870a42c017c83
han0089,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0089.krn,han/han0089.krn,kern,6030ba4abe47d6dab5a1a5081b85d584
han0090,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0090.krn,han/han0090.krn,kern,61256e6b52b0f02a64bcd81d87a3dbc2
han0091,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0091.krn,han/han0091.krn,kern,1989e5cb75408849a1d608480a25eabe
han0092,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0092.krn,han/han0092.krn,kern,0b8c4e6c844cfe1a269819b8adfe1744
han0093,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0093.krn,han/han0093.krn,kern,70d7ee364a55e88e23acda23b06ac45d
han0094,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0094.krn,han/han0094.krn,kern,35a77c0403a517e32cb7b5294d57ac39
han0095,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0095.krn,han/han0095.krn,kern,69101e523886f3de86b9a20d8b49d57c
han0096,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0096.krn,han/han0096.krn,kern,899ddf018f42ee2773e1b376b929c633
han0097,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0097.krn,han/han0097.krn,kern,9d069ce1245d9c6f37b1b4f35ab34541
han0098,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0098.krn,han/han0098.krn,kern,b789af7851815aa4caa86c6df7c66e7b
han0099,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0099.krn,han/han0099.krn,kern,3fdb5924826a7d7381c59699231a474a
han0100,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0100.krn,han/han0100.krn,kern,e5fc46874f113784d5d3170fd3d2e06b
han0101,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0101.krn,han/han0101.krn,kern,edff20e24ca2b94ac32fc865c5033b61
han0102,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0102.krn,han/han0102.krn,kern,0ee17175565971d76fcaa001a7e4c585
han0103,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0103.krn,han/han0103.krn,kern,f1443e3067fd629bba4b4b4dc479495a
han0104,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0104.krn,han/han0104.krn,kern,93c20b1df234c858ea3730c2d63a4a7b
han0105,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0105.krn,han/han0105.krn,kern,3978665322f586140aee65d9bd9db85d
han0106,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0106.krn,han/han0106.krn,kern,42a8308f5b17848ec674d524b4eebd4d
han0107,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0107.krn,han/han0107.krn,kern,9431afa1f464ea829cda14567acd3a2b
han0108,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0108.krn,han/han0108.krn,kern,05943395c64df9e98ce6b2da94ce7a01
han0109,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0109.krn,han/han0109.krn,kern,560a6d7749a4033a2b357a7aa45bd814
han0110,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0110.krn,han/han0110.krn,kern,060e0e83334e42869c5149a3c0186ef8
han0111,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0111.krn,han/han0111.krn,kern,5ca36646c55a61b5d6170303876824bd
han0112,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0112.krn,han/han0112.krn,kern,96158d2041443b42c60efaf1fdcbc09c
han0113,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0113.krn,han/han0113.krn,kern,5a9cd4336acc6068384fcb33d5b0091a
han0114,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0114.krn,han/han0114.krn,kern,9246d5a2968aaadc9f9ca55298e4020d
han0115,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0115.krn,han/han0115.krn,kern,d3f26bab25bea9cd8e6f51a8c45b85f4
han0116,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0116.krn,han/han0116.krn,kern,1acc7dc637ed74a5760ef16f22a230ab
han0117,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0117.krn,han/han0117.krn,kern,a93c424e099b4fc848a4d8634facc1f4
han0118,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0118.krn,han/han0118.krn,kern,bec6837195cbd9dd77e02d494780aa85
han0119,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0119.krn,han/han0119.krn,kern,19b41f08c9648fd1f1942c32f74f8657
han0120,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0120.krn,han/han0120.krn,kern,ca6de91ca69bc33462b7d7be4ed2f964
han0121,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0121.krn,han/han0121.krn,kern,5c82646267a7e655ac0e69f75026c067
han0122,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0122.krn,han/han0122.krn,kern,92aec8dfdb6d8232232a5492e846c8f3
han0123,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0123.krn,han/han0123.krn,kern,10f94eb3d2570402071c147fc518abd3
han0124,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0124.krn,han/han0124.krn,kern,451a96dcb1b45c0634b12ac1c2be5905
han0125,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0125.krn,han/han0125.krn,kern,dbf348708b86f7a88e5cde0c9b30a0b7
