id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performer,source,source_key,source_author,source_title,source_publisher,source_address,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
deut2858,Wie ein schifflein auf dem meer,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,667,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Moral - Lied, Vergaenglichkeit",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2858.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2858.krn,deut2858.krn,kern,5dcc4ac59ea4838b2a3536c9b8da5793
deut2859,Ein schifflein ziehet leise,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,668,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,compound duple,,,,False,True,Moral - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2859.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2859.krn,deut2859.krn,kern,b9886aaacf16e08629769dd8018910cb
deut2860,Die ganze welt ist ein orchester,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,669,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,"Moral - Lied, sozial - kritisch",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2860.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2860.krn,deut2860.krn,kern,420dc740130a30db52bd563cb4396028
deut2861,Am rosenhuegel hon ich mich empor,,"Europa, Mitteleuropa, Deutschland, Koeln; Meurs",,,,,,,,bohme1895volksthumliche,,,,,,670,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Moral - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2861.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2861.krn,deut2861.krn,kern,1ca396433420c82789c49aa90cff95cb
deut2862,Am rosenhuegel wand ich mich empor,,"Europa, Mitteleuropa, Deutschland; France, Elsass",,,,,,,,bohme1895volksthumliche,,,,,,670A,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Moral - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2862.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2862.krn,deut2862.krn,kern,87c64f204f075a44be97fd96d3bd0b5f
deut2863,Ein traum ist alles nur auf erden,,"Europa, Mitteleuropa, Deutschland, Rheinland",,,,,,,,bohme1895volksthumliche,,,,,,671,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Moral - Lied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2863.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2863.krn,deut2863.krn,kern,6e8e292c3118ac84ac6b531a51a9a139
deut2864,Macht man ins leben kaum den ersten schritt,,"Europa, Mitteleuropa, Deutschland, Westerwald; Dillkreis",,,,,,,,bohme1895volksthumliche,,,,,,672,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Moral - Lied, Lebenslauf, Klage",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2864.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2864.krn,deut2864.krn,kern,25241c895efbdceaa9c46daadbac522c
deut2865,Thut man ins leben kaum den ersten schritt,,"Europa, Mitteleuropa, Deutschland, Hochwald, Buchweiler",,,,,,,,bohme1895volksthumliche,,,,,,672A,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Moral - Lied, Lebenslauf, Klage",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2865.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2865.krn,deut2865.krn,kern,a685b905b42ead6a6ed7cb2bc3d3b14b
deut2866,Der mensch soll nicht stolz sein,,"Europa, Mitteleuropa, Deutschland, Rheinland; Nassau; Wetterau",,,,,,,,bohme1895volksthumliche,,,,,,673,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,"Moral - Lied, Vergaenglichkeit",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2866.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2866.krn,deut2866.krn,kern,482f0136c4344eca62d4f3122fee5524
deut2867,So mancher steigt herum,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,674,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Moral - Lied, Vergaenglichkeit, Tod",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2867.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2867.krn,deut2867.krn,kern,659e611354e78d0bb2f356a61bbb52e1
