id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,encoder,performer
nova040,Jack Robson,Jack Robson,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,79,40,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova040.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova040.krn,kern/nova040.krn,kern,af695257406c1f4c3300330cdb58cc7c,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova041,Jimmie and Nancy,Jimmie and Nancy,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,81,41,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova041.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova041.krn,kern/nova041.krn,kern,d6909a6064fa0f61210f891ab5a6c8d8,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova042,Lily of the West,Lily of the West,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,84,42,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova042.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova042.krn,kern/nova042.krn,kern,27f8010631b428710b69b5236494b500,Craig Stuart Sapp (music and bibliographic data)                       ,Ms. Ruth Purdy
nova043,Lion's Den,Lion's Den,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,87,43,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova043.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova043.krn,kern/nova043.krn,kern,062c653debc5b37fa46f5eeeb201cfb0,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova044a,My Sailor Lad,My Sailor Lad,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,89,,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova044a.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova044a.krn,kern/nova044a.krn,kern,cfabf342d10de9745014dbc97f35c80a,Craig Stuart Sapp (music and bibliographic data)                       ,Miss Muriel Henneberry
nova044b,Sailor Bold,Sailor Bold,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,90,,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova044b.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova044b.krn,kern/nova044b.krn,kern,f06bf690601ea33e26723eaa5e7e8034,Craig Stuart Sapp (music and bibliographic data)                       ,Mrs. Charles Kelly
nova045,Prentice Boy,Prentice Boy,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,92,45,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova045.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova045.krn,kern/nova045.krn,kern,1e8e63d8ba17d63ec885f89bfb4ea4ee,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova046,Pretty Polly,Pretty Polly,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,94,46,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova046.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova046.krn,kern/nova046.krn,kern,69a113ebc3fdf231a2f14bd31d0d9887,Craig Stuart Sapp (music and bibliographic data)                       ,Mrs. William McNab
nova047,Rambling Rover,Rambling Rover,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,95,47,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova047.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova047.krn,kern/nova047.krn,kern,acd12446cb68c1219623c3d99b4106dc,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova048,Rose of Britain's Isle,Rose of Britain's Isle,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,96,48,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova048.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova048.krn,kern/nova048.krn,kern,0e6bc59f7cb952ede68dfd0684eb3db3,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
