id,dataset_id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performer,source,source_key,source_author,source_title,source_publisher,source_address,source_page_num,source_song_num,source_date,catalogue_number,source_url,encoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
natmn132,essen-china-natmin,Bai hao qiu The sand dunes of Agt,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn132.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn132.krn,natmn132.krn,kern,cc114a20987e94a682508746fbacb857
natmn133,essen-china-natmin,Zai yao lanban guxiang Become a young woman,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn133.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn133.krn,natmn133.krn,kern,662c6a90b826d489cafb76a26f4c2a7b
natmn134,essen-china-natmin,Bai yin didi The rich young brother,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn134.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn134.krn,natmn134.krn,kern,e1e01fe17aa6ebaff970c2072c263048
natmn135,essen-china-natmin,Meng he ba ya er                         (Name) Mnxbajar                                (Name),,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn135.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn135.krn,natmn135.krn,kern,0fea716b5422592cc5c05071a6e77cf6
natmn136,essen-china-natmin,E tuo ke xijie To the west boarder of the Otug            (Verwaltungseinheit),,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn136.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn136.krn,natmn136.krn,kern,d8ca180cd7c7eea4e008a0c99d532a23
natmn137,essen-china-natmin,Gandier xi li The pass of Gandir,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn137.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn137.krn,natmn137.krn,kern,7557b19af6f226802468ab25abec2602
natmn138,essen-china-natmin,Wu ling hua The two clouds,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn138.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn138.krn,natmn138.krn,kern,4b8924ec9e5596487bf76453aaae4d3b
natmn139,essen-china-natmin,Nianjie shiwu sui Fifteen years old,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn139.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn139.krn,natmn139.krn,kern,093715b67a9167868d7a9f49162152ff
natmn140,essen-china-natmin,Shaqiu shang de xianghui The white peak of sand dunes,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn140.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn140.krn,natmn140.krn,kern,fd286540ebcb00341e3e61980b9c0117
natmn141,essen-china-natmin,Xiu jixiang hua wen The hat with the spiral ornament on the top,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn141.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn141.krn,natmn141.krn,kern,dc8d1d488093dec501378410790d803b
