id,dataset_id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performer,source,source_key,source_author,source_title,source_publisher,source_address,source_page_num,source_song_num,source_date,catalogue_number,source_url,encoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
NHSDiscography-063,natural-history-of-song,Embrukoi,,"Arusha Baraza, Arusha district, Tanzania",-3.3667,36.6833,Maasai,1950,,,"""Embrukoi"" [Track 20]. Tanzania Vocals Tanganyika [CD]. Utrecht, Netherlands: SWP Records; Grahamstown, South Africa: International Library of African Music (2003)",,,Tanzania Vocals Tanganyika [CD],"SWP Records; Grahamstown, South Africa: International Library of African Music ","Utrecht, Netherlands",,Track 20,2003,,http://www.worldcat.org/oclc/55208615,,,,,,,,,,30,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-063.xml,xml,fb964c8752fdee895d212eee3c680df6
NHSDiscography-064,natural-history-of-song,"Changgunrŏi: Pyŏlsanggŏri, Sinjanggŏri, Taegamgŏri, T'ŏjudaegamgŏri",,"Seoul, South Korea",37.5665,126.978,Korea,1991,,,"""Changgunrŏi: Pyŏlsanggŏri, Sinjanggŏri, Taegamgŏri, T'ŏjudaegamgŏri"" [Disc 2, Track 7]. On Seoul Jaesu Kut & Kin'ogwi Kut [CD]. Seoul: National Center for Korean Traditional Performing Arts/Korean Broadcasting System (1997)",,,On Seoul Jaesu Kut & Kin'ogwi Kut [CD],National Center for Korean Traditional Performing Arts/Korean Broadcasting System ,Seoul,,"Disc 2, Track 7",1997,,http://www.worldcat.org/oclc/663384703,,,,,,,,,,17,,,Healing,,,,,data/Transcriptions/xml_raw/NHSDiscography-064.xml,xml,a72c214ce542538a295f2e630178e5c6
NHSDiscography-065,natural-history-of-song,Ngimthanda nje muhle,,"Mahlabatini, KwaZulu-Natal, South Africa",-28.2242365,31.4627576,Zulu,1955,,,"""Ngimthanda nje muhle"" [Side B, Track 1] On The Zulu Songs of Princess Constance Magogo KaDinuzulu [LP]. Johannesburg: Gallo Records (1973)",,,On The Zulu Songs of Princess Constance Magogo KaDinuzulu [LP],Gallo Records ,Johannesburg,,"Side B, Track 1",1973,,http://www.worldcat.org/oclc/181940028,,,,,,,,,,26,,,Love,,,,,data/Transcriptions/xml_raw/NHSDiscography-065.xml,xml,d2a1dd66658b7bf3f81e2d939045bf34
NHSDiscography-066,natural-history-of-song,Porkâni (Zekre Khanjar),,"Turkmen Sahra, Iran",37.256692799999996,55.1694594,Turkmen,1972-1977,,,"""Porkâni (Zekre Khanjar)"" [Disc 3, Track 5]. On Hasht Behesht : A Selection of Iranian Regional Music [CD]. Tehran, Iran: Mahoor Institute of Culture and Art (2005)",,,On Hasht Behesht : A Selection of Iranian Regional Music [CD],Mahoor Institute of Culture and Art ,"Tehran, Iran",,"Disc 3, Track 5",2005,,http://www.worldcat.org/oclc/166295428,,,,,,,,,,24,,,Healing,,,,,data/Transcriptions/xml_raw/NHSDiscography-066.xml,xml,fcb6b42ffbb79addee32db57c22077e4
NHSDiscography-067,natural-history-of-song,Berceuse / Lullaby,,"Chukotka Autonomous Okrug, Russia",65.6298355,171.6952159,Chukchee,pre-1997,,,"""Berceuse / Lullaby"" [Track 22]. On Russian Far North: The Chukchi [CD]. Boulogne, France: Auvidis (1997)",,,On Russian Far North: The Chukchi [CD],Auvidis ,"Boulogne, France",,Track 22,1997,,http://www.worldcat.org/oclc/40405295,,,,,,,,,,7,,,Lullaby,,,,,data/Transcriptions/xml_raw/NHSDiscography-067.xml,xml,06e247d34f2c5fe41fdfb08bba3dc27f
NHSDiscography-068,natural-history-of-song,Musahowelele likishi la Mulena,,"Wuaskile Compound, Nkana Mine NR, Zambia",-12.830995,28.196626000000002,Lozi,1949,,,"""Musahowelele likishi la Mulena"" [Tape 72]. On C3X-10 [Acetate record]. Johannesburg, South Africa: International Library of African Music (1949)",,,On C3X-10 [Acetate record],International Library of African Music ,"Johannesburg, South Africa",,Tape 72,1949,,http://greenstone.ilam.ru.ac.za/cgi-bin/library?e=q-01000-00---0ilam--00-1--0-10-0---0---0prompt-10-DU--4-------0-1l--11-en-50---20-about-C3X10--00-3-1-00-0011-0-0utfZz-8-00&a=d&c=ilam&srp=0&srn=0&cl=search&d=D32063,,,,,,,,,,27,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-068.xml,xml,3b26d6f9db07c859ff32e5b06c17fa60
NHSDiscography-069,natural-history-of-song,Canción de amor (canto de entretenimiento),,"San Sebastián, Mexico",20.7618,-104.852,Huichol,1898,,,"""Canción de amor (canto de entretenimiento)"" [Track 14]. On Música y Cantos para la Luz y los Ocuridad: 100 años de Testimonios de los Pueblos Indígenas: Música y Cantos Huicholes Grabados por Carl Lumholtz [CD]. Mexico: Comisión para el Desarrollo de los Pueblos Indígenas (2005)",,,On Música y Cantos para la Luz y los Ocuridad: 100 años de Testimonios de los Pueblos Indígenas: Música y Cantos Huicholes Grabados por Carl Lumholtz [CD],Comisión para el Desarrollo de los Pueblos Indígenas ,Mexico,,Track 14,2005,,http://www.worldcat.org/oclc/300278568,,,,,,,,,,17,,,Love,,,,,data/Transcriptions/xml_raw/NHSDiscography-069.xml,xml,66631b0f52e1bcadb233aeb482296aba
NHSDiscography-070,natural-history-of-song,Deux berceuses de l'Ile des Pins,,"Vao, New Caledonia",-22.67,167.5,Kanaks,1984,,,"""Deux berceuses de l'Ile des Pins"" [Track 15]. On Chants Kanaks [CD]. Arles, France: Harmonia Mundi (1990)",,,On Chants Kanaks [CD],Harmonia Mundi ,"Arles, France",,Track 15,1990,,http://www.worldcat.org/oclc/32292076,,,,,,,,,,7,,,Lullaby,,,,,data/Transcriptions/xml_raw/NHSDiscography-070.xml,xml,3c7504d819d57186b2346ebf98ffeb92
NHSDiscography-071,natural-history-of-song,Lullaby,,"Leros, Greece",37.16,26.84,Greeks,1998,,,"""Lullaby"" [Disc 1, Track 6]. On Tēs Leros Ta Tragoudia [CD]. Leros, Greece: Music Folklore Archive (1998)",,,On Tēs Leros Ta Tragoudia [CD],Music Folklore Archive ,"Leros, Greece",,"Disc 1, Track 6",1998,,http://www.worldcat.org/oclc/181941514,,,,,,,,,,9,,,Lullaby,,,,,data/Transcriptions/xml_raw/NHSDiscography-071.xml,xml,443970b2adb796cc7dea0fda7a9b1bdd
NHSDiscography-072,natural-history-of-song,Tsimshian blanket dance song,,"Yakutat, Alaska, USA",59.5469,-139.7272,Tlingit,pre-1981,,,"""Tsimshian blanket dance song"" [Side 2, Track 4]. On Southeast Alaska Folk Tradition, Vol. 1: Exploration and Discovery, 1786-1897 [LP]. New York: Folkways Records (1981)",,,"On Southeast Alaska Folk Tradition, Vol","Exploration and Discovery, 1786-1897 [LP]. New York: Folkways Records ",1,,"Side 2, Track 4",1981,,http://www.worldcat.org/oclc/593856458,,,,,,,,,,12,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-072.xml,xml,bbb3dc6074d273d24872f2dec2bb8d9a
