id,dataset_id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performer,source,source_key,source_author,source_title,source_publisher,source_address,source_page_num,source_song_num,source_date,catalogue_number,source_url,encoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
t0203,sagrillo-luxembourg,Die Erscheinung auf dem Kirchhof ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,57,,,,Damien Sagrillo,,,,,4/4 ,,heptatonic ionian,C,8,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0203.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0203.krn,t/t0203.krn,kern,a8bd4494cec4417ae5749b04ea7e0e86
t0204,sagrillo-luxembourg,Stimme der Mutter aus dem Grabe ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,183,,,,Damien Sagrillo,,,,,4/4 ,,heptatonic ionian,A,10b,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0204.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0204.krn,t/t0204.krn,kern,07b4be8787db51be131227509ea8bfbf
t0205,sagrillo-luxembourg,Die unbarmherzige Schwester ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,184,,,,Damien Sagrillo,,,,,2/4 ,,heptatonic dorian,E,10b,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0205.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0205.krn,t/t0205.krn,kern,770b2eb2dfe5809c4443027501fd183f
t0206,sagrillo-luxembourg,Die treulose Braut ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,186,,,,Damien Sagrillo,,,,,4/4 ,,heptatonic ionian,D,8,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0206.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0206.krn,t/t0206.krn,kern,ba3a714c4c717ca59cfd67068e5987b8
t0207,sagrillo-luxembourg,Drei Schwestern vor der Himmelstür ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,187f,,,,Damien Sagrillo,,,,,6/8 ,,heptatonic ionian,D,9,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0207.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0207.krn,t/t0207.krn,kern,75ccb0bb441414730f4e64bf7d2511dd
t0208,sagrillo-luxembourg,Drei Schwestern vor der Himmelstür ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,189,,,,Damien Sagrillo,,,,,6/8 ,,heptatonic ionian,C,9,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0208.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0208.krn,t/t0208.krn,kern,32916de839abe7c17041930ad10509c1
t0209,sagrillo-luxembourg,Nachtigall als Botin ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,191,,,,Damien Sagrillo,,,,,4/4 ,,heptatonic ionian,Bb,9b,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0209.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0209.krn,t/t0209.krn,kern,849175330f2ecef85749a4c7a3926579
t0210,sagrillo-luxembourg,Waldvögelein ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,192,,,,Damien Sagrillo,,,,,6/8 ,,heptatonic ionian,G,9,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0210.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0210.krn,t/t0210.krn,kern,667d855b74d1c22f60f8ff2a53113ef2
t0211,sagrillo-luxembourg,Waldvögelein ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,194,,,,Damien Sagrillo,,,,,6/8 ,,heptatonic ionian,G,9,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0211.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0211.krn,t/t0211.krn,kern,6c61c16b3e6030f90be4d1c2e3a4cfb2
t0212,sagrillo-luxembourg,Treubruch ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,195,,,,Damien Sagrillo,,,,,4/4 6/8 ,,hexatonic minor,G,8,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0212.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0212.krn,t/t0212.krn,kern,3350110ea7b86a2bebd15294bb7c6580
t0213,sagrillo-luxembourg,Die schönste Gärtnerin ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,197,,,,Damien Sagrillo,,,,,4/4 ,,heptatonic ionian,G,8,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0213.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0213.krn,t/t0213.krn,kern,861049f3d780e8c6b0b4803e54eae471
t0214,sagrillo-luxembourg,Die geladene Gärtnerin ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,198,,,,Damien Sagrillo,,,,,4/4 ,,heptatonic ionian,G,8,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0214.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0214.krn,t/t0214.krn,kern,9c1fbd1ae58153cf6b1ebc8dceee63f7
t0215,sagrillo-luxembourg,Heimliche Liebe ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,199,,,,Damien Sagrillo,,,,,2/4 ,,hexatonic minor,F,11,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0215.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0215.krn,t/t0215.krn,kern,231be6ab24f803651eb1ba3b78007c23
t0216,sagrillo-luxembourg,Plauderei an der Linde ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,200,,,,Damien Sagrillo,,,,,2/4 ,,heptatonic ionian,G,9,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0216.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0216.krn,t/t0216.krn,kern,acd2207e366e626d33fe81da59ec7e52
t0217,sagrillo-luxembourg,Allerlei Wünsche ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,201,,,,Damien Sagrillo,,,,,4/4 ,,,G,8,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0217.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0217.krn,t/t0217.krn,kern,821e42510fb190b625f063e1f31196da
t0219,sagrillo-luxembourg,Freiheit mein Vergnügen ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,204,,,,Damien Sagrillo,,,,,4/4 ,,heptatonic ionian,C,8,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0219.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0219.krn,t/t0219.krn,kern,fa5b85f1c15894c02d99c8c85081d6ec
